01382,A1789
01383,A1789
01384,A1789
01385,A1789
01386,A1789
01390,A179
01391,A179
01392,A179
01393,A179
01394,A179
01395,A179
01396,A179
01400,A1831
01401,A1831
01402,A1831
01403,A1831
01404,A1831
01405,A1831
01406,A1831
01480,A1832
01480,A1839
01481,A1832
01481,A1839
01482,A1832
01482,A1839
01483,A1832
01483,A1839
01484,A1832
01484,A1839
01485,A1832
01485,A1839
01486,A1832
01486,A1839
01500,A1801
01501,A1801
01502,A1801
01503,A1801
01504,A1801
01505,A1801
01506,A1801
01510,A1802
01511,A1802
01512,A1802
01513,A1802
01514,A1802
01515,A1802
01516,A1802
01520,A1802
01521,A1802
01522,A1802
01523,A1802
01524,A1802
01525,A1802
01526,A1802
01550,A1803
01551,A1803
01552,A1803
01553,A1803
01554,A1803
01555,A1803
01556,A1803
01560,A1803
01561,A1803
01562,A1803
01563,A1803
01564,A1803
01565,A1803
01566,A1803
01570,A1803
01571,A1803
01572,A1803
01573,A1803
01574,A1803
01575,A1803
01576,A1803
01580,A1802
01581,A1802
01582,A1802
01583,A1802
01584,A1802
01585,A1802
01586,A1802
01590,A1802
01590,A1803
01591,A1802
01591,A1803
01592,A1802
01592,A1803
01593,A1802
01593,A1803
01594,A1802
01594,A1803
01595,A1802
01595,A1803
01596,A1802
01596,A1803
01600,A1811
01601,A1811
01602,A1811
01603,A1811
01604,A1811
01605,A1811
01606,A1811
01610,A1812
01611,A1812
01612,A1812
01613,A1812
01614,A1812
01615,A1812
01616,A1812
01620,A1811
01621,A1811
01622,A1811
01623,A1811
01624,A1811
01625,A1811
01626,A1811
01630,A1813
01631,A1813
01632,A1813
01633,A1813
01634,A1813
01635,A1813
01636,A1813
01640,A1815
01641,A1815
01642,A1815
01643,A1815
01644,A1815
01645,A1815
01646,A1815
01650,A1814
01650,A1815
01651,A1814
01651,A1815
01652,A1814
01652,A1815
01653,A1814
01653,A1815
01654,A1814
01654,A1815
01655,A1814
01655,A1815
01656,A1814
01656,A1815
01660,A1817
01661,A1817
01662,A1817
01663,A1817
01664,A1817
01665,A1817
01666,A1817
01670,A1816
01670,A1817
01670,A1818
01671,A1816
01671,A1817
01671,A1818
01672,A1816
01672,A1817
01672,A1818
01673,A1816
01673,A1817
01673,A1818
01674,A1816
01674,A1817
01674,A1818
01675,A1816
01675,A1817
01675,A1818
01676,A1816
01676,A1817
01676,A1818
01690,A1810
01691,A1810
01692,A1810
01693,A1810
01694,A1810
01695,A1810
01696,A1810
01700,A184
01701,A184
01702,A184
01703,A184
01704,A184
01705,A184
01706,A184
01710,A184
01711,A184
01712,A184
01713,A184
01714,A184
01715,A184
01716,A184
01720,A182
01721,A182
01722,A182
01723,A182
01724,A182
01725,A182
01726,A182
01730,A1850
01730,A1851
01730,A1852
01730,A1853
01730,A1854
01730,A1859
01731,A1850
01731,A1851
01731,A1852
01731,A1854
01731,A1859
01732,A1850
01732,A1851
01732,A1852
01732,A1854
01732,A1859
01733,A1850
01733,A1851
01733,A1852
01733,A1854
01733,A1859
01734,A1850
01734,A1851
01734,A1852
01734,A1854
01734,A1859
01735,A1850
01735,A1851
01735,A1852
01735,A1854
01735,A1859
01736,A1850
01736,A1851
01736,A1852
01736,A1854
01736,A1859
01740,A186
01741,A186
01742,A186
01743,A186
01744,A186
01745,A186
01746,A186
01750,A1881
01751,A1881
01752,A1881
01753,A1881
01754,A1881
01755,A1881
01756,A1881
01760,A187
01761,A187
01762,A187
01763,A187
01764,A187
01765,A187
01766,A187
01770,A1885
01771,A1885
01772,A1885
01773,A1885
01774,A1885
01775,A1885
01776,A1885
01780,A1889
01781,A1889
01782,A1889
01783,A1889
01784,A1889
01785,A1889
01786,A1889
01790,A1884
01791,A1884
01791,A1889
01792,A1884
01792,A1889
01793,A1884
01793,A1889
01794,A1884
01794,A1889
01795,A1884
01795,A1889
01796,A1884
01796,A1889
01800,A192
01801,A192
01802,A192
01803,A192
01804,A192
01805,A192
01806,A192
01880,A198
01881,A198
01882,A198
01883,A198
01884,A198
01885,A198
01886,A198
01890,A199
01891,A199
01892,A199
01893,A199
01894,A199
01895,A199
01896,A199
0200,A200
0201,A201
0202,A207
0203,A202
0204,A202
0205,A202
0208,A208
0209,A209
0210,A210
0211,A213
0212,A212
0213,A211
0218,A217
0218,A218
0219,A219
0220,A220
0221,A221
0222,A222
0223,A227
0228,A228
0229,A229
0230,A230
0231,A231
0232,A232
0233,A233
0238,A238
0239,A239
024,A240
025,A243
025,A249
0260,A250
0261,A251
0269,A259
0270,A3211
0270,A3212
0270,A327
0270,A3281
0270,A3289
0270,A329
0271,A267
0271,A268
0271,A269
0272,A280
0278,A288
0279,A289
0300,A305
0301,A301
0302,A300
0303,A303
0308,A308
0309,A309
0310,A310
0311,A311
0312,A312
0318,A318
0319,A319
0320,A360
0321,A361
0322,A3689
0323,A362
03281,A3686
03282,A3681
03283,A3689
03284,A3685
03285,A363
03289,A3682
03289,A3683
03289,A3684
03289,A3689
0329,A369
0330,A3700
0331,A3710
0338,A3780
0339,A3790
0340,J020
0340,J0300
0341,A389
035,A46
0360,A390
0361,A3981
0362,A394
0363,A391
03640,A3950
03641,A3953
03642,A3951
03643,A3952
03681,A3982
03682,A3983
03689,A3989
0369,A399
037,A35
0380,A409
03810,A412
03811,A4101
03812,A4102
03819,A411
0382,A403
0383,A414
03840,A4150
03841,A413
03842,A4151
03843,A4152
03844,A4153
03849,A4159
0388,A4189
0389,A419
0390,L081
0391,A420
0392,A421
0393,A422
0394,B479
0398,A4281
0398,A4282
0398,A4289
0398,A438
0399,A429
0399,A439
0399,B471
0400,A480
0401,A488
0402,K9081
0403,A488
04041,A4851
04042,A4852
04081,M6000910000
04082,A483
04089,A488
04100,B955
04101,B950
04102,B951
04103,B954
04104,B952
04105,B954
04109,B954
04110,B958
04111,B9561
04112,B9562
04119,B957
0412,B953
0413,B961
04141,B9621
04142,B9622
04143,B9623
04149,B9620
04149,B9629
0415,B963
0416,B964
0417,B965
04181,A493
04181,B960
04182,B966
04183,B967
04184,B9689
04185,B9689
04186,B9681
04189,B9689
0419,B9689
042,B20
04500,A8039
04501,A8039
04502,A8039
04503,A8039
04510,A8039
04511,A8039
04512,A8039
04513,A8039
04520,A804
04521,A804
04522,A804
04523,A804
04590,A809
04591,A809
04592,A809
04593,A809
0460,A8181
04611,A8101
04619,A8100
04619,A8109
0462,A811
0463,A812
04671,A8182
04672,A8183
04679,A8189
0468,A8189
0469,A819
0470,A870
0471,A870
0478,A878
0479,A879
048,A880
0490,A872
0491,A871
0498,A850
0498,A851
0498,A858
0498,A888
0499,A86
0499,A89
0500,B03
0501,B03
0502,B03
0509,B03
05101,B080100
05102,B080110
0511,B0803
0512,B0802
0519,B0804
0520,B0111
0521,B012
0522,B0112
0527,B010
0527,B0181
0527,B0189
0528,B0189
0529,B019
0530,B021
05310,B0229
05311,B0221
05312,B0222
05313,B0223
05314,B0224
05319,B0229
05320,B0239
05321,B0233
05322,B0232
05329,B0239
05371,B028
05379,B028
0538,B028
0539,B029
0540,B000
05410,A609
05411,A6004
05412,A6004
05413,A6001
05419,A6009
0542,B002
0543,B004
05440,B0050
05441,B0059
05442,B0052
05443,B0052
05444,B0051
05449,B0059
0545,B007
0546,B0089
05471,B0081
05472,B003
05473,B001
05474,B0082
05479,B0089
0548,B009
0549,B009
0550,B050
0551,B052
0552,B053
05571,B0581
05579,B051
05579,B054
05579,B0589
0558,B0589
0559,B059
05600,B0600
05601,B0601
05609,B0609
05671,B0682
05679,B0681
05679,B0689
0568,B0689
0569,B069
0570,B083
0578,B09
0578,L444
0579,B09
05810,B0820
05811,B0821
05812,B0822
05821,B1001
05829,B1009
05881,B1081
05882,B1082
05889,B1089
05900,B0809
05901,B04
05909,B0809
05910,B0860
05911,B0861
05912,B0862
05919,B0869
05920,B0870
05921,B0871
05922,B0872
0598,B088
0599,B088
0600,A950
0601,A951
0609,A959
061,A90
0620,A830
0621,A831
0622,A832
0623,A833
0624,A834
0625,A835
0628,A838
0629,A839
0630,A840
0631,A848
0632,A841
0638,A848
0639,A849
064,A852
0650,A980
0651,A981
0652,A982
0653,A988
0654,A91
0654,A920
0658,A988
0659,A99
0660,A931
0661,A932
0662,A922
0663,A920
0663,A921
0663,A924
0663,A928
0663,A930
0663,B331
06640,A9230
06641,A9231
06642,A9232
06649,A9239
0668,A938
0669,A94
0700,B150
0701,B159
07020,B162
07020,B1911
07021,B160
07022,B181
07023,B180
07030,B169
07030,B1910
07031,B161
07032,B181
07033,B180
07041,B1711
07042,B170
07043,B172
07044,B182
07049,B178
07051,B1710
07052,B170
07053,B172
07054,B182
07059,B178
07059,B188
07059,B189
0706,B190
07070,B1920
07071,B1921
0709,B199
071,A829
0720,B260
0721,B261
0722,B262
0723,B263
07271,B2681
07272,B2684
07279,B2682
07279,B2683
07279,B2685
07279,B2689
0728,B2689
0729,B269
0730,A70
0730,J17
0737,A70
0738,A70
0739,A70
0740,B085
0741,B330
07420,B3320
07421,B3323
07422,B3321
07423,B3322
0743,B084
0748,B341
075,B2790
0760,A710
0761,A711
0769,A719
0770,A740
0771,B300
0772,B302
0773,B301
0774,B303
0778,B308
07798,A740
07798,A7489
07799,B309
0780,B081
07810,B079
07811,A630
07812,B070
07819,B078
0782,B338
0783,A281
0784,B088
0785,B259
0786,A985
0787,A960
0787,A961
0787,A968
07881,A881
07882,R1111
07888,A7489
07889,A983
07889,A984
07889,B338
0790,B970
0791,B9712
0792,B9711
0793,B9789
0794,B977
07950,B9730
07951,B9733
07952,B9734
07953,B9735
07959,B333
07959,B9739
0796,B974
07981,B334
07982,B9721
07983,B343
07988,A7489
07989,B338
07989,B341
07989,B342
07989,B344
07989,B348
07989,B9719
07989,B9729
07989,B9789
07998,A749
07999,B9789
080,A750
0810,A752
0811,A751
0812,A753
0819,A759
0820,A770
0821,A771
0822,A772
0823,A773
08240,A7740
08241,A7741
08249,A7749
0828,A778
0829,A799
0830,A78
0831,A790
0832,A791
0838,A7981
0838,A7989
0839,A799
0840,B508
0840,B509
0841,B519
0842,B529
0843,B530
0844,B531
0844,B538
0845,B509
0845,B519
0845,B529
0846,B54
0847,B538
0848,B508
0849,B500
0849,B508
0849,B510
0849,B518
0849,B520
0849,B528
0850,B550
0851,B551
0852,B551
0853,B551
0854,B551
0855,B552
0859,B559
0860,B570
0860,B572
0861,B575
0862,B571
0863,B560
0864,B561
0865,B569
0869,B569
0870,A680
0871,A681
0879,A689
0880,A449
08881,A6920
08882,B600
08889,B608
0889,B64
0900,A5009
0901,A501
0902,A502
0903,A5031
09040,A5040
09040,A5045
09041,A5042
09042,A5041
09049,A5049
0905,A5052
0905,A5057
0905,A5059
0906,A506
0907,A507
0909,A509
0910,A510
0911,A511
0912,A512
0913,A5131
0913,A5139
0914,A5149
09150,A5143
09151,A5143
09152,A5143
09161,A5146
09162,A5145
09169,A5149
0917,A5149
09181,A5141
09182,A5132
09189,A5149
0919,A5149
0920,A515
0929,A515
0930,A5201
0931,A5202
09320,A5203
09321,A5203
09322,A5203
09323,A5203
09324,A5203
09381,A5206
09382,A5206
09389,A5209
0939,A5200
0940,A5211
0941,A5217
0942,A5213
0943,A522
09481,A5214
09482,A5219
09483,A5219
09484,A5215
09485,A5215
09486,A5215
09487,A5219
09489,A5219
0949,A523
0950,A5271
0951,A5272
0952,A5274
0953,A5274
0954,A5275
0955,A5277
0956,A5278
0957,A5278
0958,A5273
0958,A5276
0958,A5279
0959,A5279
096,A528
0970,A529
0971,A530
0979,A539
0980,A5400
09810,A5429
09811,A5401
09812,A5422
09813,A5423
09814,A5423
09815,A5403
09816,A5424
09817,A5429
09819,A5421
0982,A5400
09830,A5429
09831,A5401
09832,A5422
09833,A5423
09834,A5423
09835,A5403
09836,A5424
09837,A5429
09839,A5429
09840,A5431
09841,A5432
09842,A5439
09843,A5433
09849,A5439
09850,A5442
09851,A5449
09852,A5449
09853,A5441
09859,A5440
0986,A545
0987,A546
09881,A5489
09882,A5481
09883,A5483
09884,A5483
09885,A5483
09886,A5485
09889,A5486
09889,A5489
0990,A57
0991,A55
0992,A58
0993,M0230
09940,N341
09941,N341
09949,N341
09950,A5619
09951,A564
09952,A563
09953,A5600
09954,A5619
09955,A562
09956,A568
09959,A568
0998,A638
0999,A64
1000,A270
10081,A2781
10089,A2789
1009,A279
101,A690
101,A691
1020,A660
1021,A661
1022,A662
1023,A663
1024,A664
1025,A665
1026,A666
1027,A667
1028,A668
1029,A669
1030,A670
1031,A671
1032,A672
1033,A673
1039,A679
1040,A65
1048,A698
1049,A699
1100,B350
1101,B351
1102,B352
1103,B356
1104,B353
1105,B355
1106,B358
1108,B358
1109,B359
1110,B360
1111,B361
1112,B362
1113,B363
1118,B368
1119,B369
1120,B370
1120,B3783
1121,B373
1122,B3742
1122,B3749
1123,B372
1124,B371
1125,B377
11281,B376
11282,B3784
11283,B375
11284,B3781
11285,B3782
11289,B3789
1129,B379
1140,B380
1141,B383
1142,B384
1143,B3889
1144,B381
1145,B382
1149,B389
11500,B394
11501,B394
11501,G02
11502,B394
11502,H32
11503,B394
11503,I32
11504,B394
11504,I39
11505,B392
11509,B393
11510,B395
11511,B395
11511,G02
11512,B395
11512,H32
11513,B395
11513,I32
11514,B395
11514,I39
11515,B395
11515,J17
11519,B395
11590,B399
11591,B399
11591,G02
11592,B399
11592,H32
11593,B399
11593,I32
11594,B399
11594,I39
11595,B399
11595,J17
11599,B399
1160,B409
1161,B410
1161,B419
1162,B480
1170,B481
1171,B420
1171,B421
1171,B427
1171,B429
1172,B439
1173,B449
1174,B470
1175,B450
1175,B457
1175,B459
1176,B482
1177,B469
1178,B488
1179,B488
1179,B49
118,B488
1200,B650
1201,B651
1202,B652
1203,B653
1208,B658
1209,B659
1210,B660
1211,B661
1212,B664
1213,B663
1214,B665
1215,B668
1216,B668
1218,B662
1218,B668
1219,B669
1220,B670
1221,B671
1222,B6731
1223,B6739
1224,B674
1225,B675
1226,B6769
1227,B677
1228,B678
1229,B6790
1229,B6799
1230,B680
1231,B699
1232,B681
1233,B689
1234,B700
1235,B701
1236,B710
1238,B711
1238,B718
1239,B719
124,B75
1250,B740
1251,B741
1252,B743
1253,B731
1254,B748
1255,B744
1256,B748
1257,B72
1259,B749
1260,B760
1261,B761
1262,B760
1263,B760
1268,B760
1269,B768
1269,B769
1270,B7781
1270,B779
1271,B810
1272,B789
1273,B79
1274,B80
1275,B811
1276,B812
1277,B818
1278,B814
1279,B820
1280,B830
1281,B831
1288,B832
1288,B838
1289,B839
129,B829
1300,B582
1301,B5809
1302,B5801
1303,B5881
1304,B583
1305,B581
1307,B5889
1308,B5889
1309,B589
13100,A5900
13101,A5901
13102,A5903
13103,A5902
13109,A5909
1318,A598
1319,A599
1320,B850
1321,B851
1322,B853
1323,B854
1329,B852
1330,B86
1338,B880
1339,B889
1340,B879
1341,B882
1342,B834
1342,B883
1348,B888
1349,B889
135,D869
1360,L946
1361,M352
13621,B6011
13629,B6019
13629,B602
1363,B59
1364,B608
1365,A078
1368,B608
1368,B998
1369,B89
1369,B999
1370,B909
1371,B900
1372,B901
1373,B902
1374,B908
138,B91
138,G14
1390,B941
1391,B940
1398,B948
1398,B949
1400,C000
1401,C001
1403,C003
1404,C004
1405,C005
1406,C006
1408,C008
1409,C002
1410,C01
1411,C020
1412,C021
1413,C022
1414,C023
1415,C028
1416,C024
1418,C028
1419,C029
1420,C07
1421,C080
1422,C081
1428,C089
1429,C089
1430,C030
1431,C031
1438,C039
1439,C039
1440,C040
1441,C041
1448,C048
1449,C049
1450,C060
1451,C061
1452,C050
1453,C051
1454,C052
1455,C059
1456,C062
1458,C0689
1459,C069
1460,C099
1461,C090
1462,C091
1463,C100
1464,C101
1465,C108
1466,C102
1467,C103
1468,C104
1468,C108
1469,C109
1470,C110
1471,C111
1472,C112
1473,C113
1478,C118
1479,C119
1480,C130
1481,C12
1482,C131
1483,C132
1488,C138
1489,C139
1490,C140
1491,C142
1498,C148
1499,C148
1500,C153
1501,C154
1502,C155
1503,C153
1504,C154
1505,C155
1508,C158
1509,C159
1510,C160
1511,C164
1512,C163
1513,C161
1514,C162
1515,C165
1516,C166
1518,C168
1519,C169
1520,C170
1521,C171
1522,C172
1523,C173
1528,C178
1529,C179
1530,C183
1531,C184
1532,C186
1533,C187
1534,C180
1535,C181
1536,C182
1537,C185
1538,C188
1539,C189
1540,C19
1541,C20
1542,C211
1543,C210
1548,C218
1550,C220
1550,C222
1550,C227
1550,C228
1551,C221
1552,C229
1560,C23
1561,C240
1562,C241
1568,C248
1569,C249
1570,C250
1571,C251
1572,C252
1573,C253
1574,C254
1578,C257
1578,C258
1579,C259
1580,C480
1588,C481
1588,C488
1589,C482
1590,C260
1591,C261
1598,C269
1599,C269
1600,C300
1601,C301
1602,C310
1603,C311
1604,C312
1605,C313
1608,C318
1609,C319
1610,C320
1611,C321
1612,C322
1613,C323
1618,C328
1619,C329
1620,C33
1622,C3400
1623,C3410
1624,C342
1625,C3430
1628,C3480
1629,C3490
1630,C384
1631,C384
1638,C384
1639,C384
1640,C37
1641,C380
1642,C381
1643,C382
1648,C388
1649,C383
1650,C390
1658,C399
1659,C399
1700,C410
1701,C411
1702,C412
1703,C413
1704,C4000
1705,C4010
1706,C414
1707,C4020
1708,C4030
1709,C419
1710,C490
1712,C4910
1713,C4920
1714,C493
1715,C494
1716,C495
1717,C496
1718,C478
1718,C498
1719,C499
1720,C430
1720,D030
1721,C4310
1721,D0310
1721,D0311
1721,D0312
1722,C4320
1722,D0320
1722,D0321
1722,D0322
1723,C4330
1723,C4331
1723,C4339
1723,D0330
1723,D0339
1724,C434
1724,D034
1725,C4359
1725,D0351
1725,D0352
1725,D0359
1726,C4360
1726,D0360
1726,D0361
1726,D0362
1727,C4370
1727,D0370
1727,D0371
1727,D0372
1728,C438
1728,D038
1729,C439
1729,D039
17300,C4400
17301,C4401
17302,C4402
17309,C4409
17310,C4410110000
17311,C4411110000
17312,C4412110000
17319,C4419110000
17320,C4420110000
17321,C4421110000
17322,C4422110000
17329,C4429110000
17330,C4430010000
17330,C4430110000
17330,C4430910000
17331,C4431010000
17331,C4431110000
17331,C4431910000
17332,C4432010000
17332,C4432110000
17332,C4432910000
17339,C4439010000
17339,C4439110000
17339,C4439910000
17340,C4440
17341,C4441
17342,C4442
17349,C4449
17350,C4450010000
17350,C4450110000
17350,C4450910000
17351,C4451010000
17351,C4451110000
17351,C4451910000
17352,C4452010000
17352,C4452110000
17352,C4452910000
17359,C4459010000
17359,C4459110000
17359,C4459910000
17360,C4460110000
17361,C4461110000
17362,C4462110000
17369,C4469110000
17370,C4470110000
17371,C4471110000
17372,C4472110000
17379,C4479110000
17380,C4480
17381,C4481
17382,C4482
17389,C4489
17390,C4490
17391,C4491
17392,C4492
17399,C4499
1740,C50019
1741,C50119
1742,C50219
1743,C50319
1744,C50419
1745,C50519
1746,C50619
1748,C50819
1749,C50919
1750,C50029
1759,C50929
1760,C460
1761,C461
1762,C462
1763,C464
1764,C4650
1765,C463
1768,C467
1769,C469
179,C55
1800,C530
1801,C531
1808,C538
1809,C539
181,C58
1820,C541
1820,C542
1820,C543
1820,C549
1821,C540
1828,C548
1830,C569
1832,C5700
1833,C5710
1834,C573
1835,C5720
1838,C574
1839,C574
1840,C52
1841,C510
1842,C511
1843,C512
1844,C519
1848,C577
1848,C578
1849,C579
185,C61
1860,C6200
1869,C6210
1869,C6290
1871,C600
1872,C601
1873,C602
1874,C609
1875,C6300
1876,C6310
1877,C632
1878,C608
1878,C637
1878,C638
1879,C639
1880,C670
1881,C671
1882,C672
1883,C673
1884,C674
1885,C675
1886,C676
1887,C677
1888,C678
1889,C679
1890,C649
1891,C659
1892,C669
1893,C680
1894,C681
1898,C688
1899,C689
1900,C6940
1901,C6960
1902,C6950
1903,C6900
1904,C6910
1905,C6920
1906,C6930
1907,C6950
1908,C6980
1909,C6990
1910,C710
1911,C711
1912,C712
1913,C713
1914,C714
1915,C715
1916,C716
1917,C717
1918,C718
1919,C719
1920,C7250
1921,C700
1921,C709
1922,C720
1922,C721
1923,C701
1928,C729
1929,C729
193,C73
1940,C7490
1941,C750
1943,C751
1943,C752
1944,C753
1945,C754
1946,C755
1948,C758
1949,C759
1950,C760
1951,C761
1952,C762
1953,C763
1954,C7640
1955,C7650
1958,C768
1960,C770
1961,C771
1962,C772
1963,C773
1965,C774
1966,C775
1968,C778
1969,C779
1970,C7800
1971,C781
1972,C782
1973,C7839
1974,C784
1975,C785
1976,C786
1977,C787
1978,C787
1978,C7889
1980,C7900
1981,C7911
1981,C7919
1982,C792
1983,C7931
1984,C7932
1984,C7949
1985,C7951
1985,C7952
1986,C7960
1987,C7970
19881,C7981
19882,C7982
19889,C7989
1990,C800
1991,C801
1992,C802
20000,C8330
20000,C8339
20001,C8331
20002,C8332
20003,C8333
20004,C8334
20005,C8335
20006,C8336
20007,C8337
20008,C8338
20010,C8350
20010,C8359
20011,C8351
20012,C8352
20013,C8353
20014,C8354
20015,C8355
20016,C8356
20017,C8357
20018,C8358
20020,C8370
20020,C8379
20021,C8371
20022,C8372
20023,C8373
20024,C8374
20025,C8375
20026,C8376
20027,C8377
20028,C8378
20030,C8380
20030,C8389
20031,C8381
20032,C8382
20033,C8383
20034,C8384
20035,C8385
20036,C8386
20037,C8387
20038,C8388
20040,C8310
20040,C8319
20041,C8311
20042,C8312
20043,C8313
20044,C8314
20045,C8315
20046,C8316
20047,C8317
20048,C8318
20050,C8339
20050,C8380
20050,C8389
20051,C8331
20051,C8381
20052,C8332
20052,C8382
20053,C8333
20053,C8383
20054,C8334
20054,C8384
20055,C8335
20055,C8385
20056,C8336
20056,C8386
20057,C8337
20057,C8387
20058,C8338
20058,C8388
20060,C8460
20060,C8469
20060,C8470
20060,C8479
20061,C8461
20061,C8471
20062,C8462
20062,C8472
20063,C8463
20063,C8473
20064,C8464
20064,C8474
20065,C8465
20065,C8475
20066,C8466
20066,C8476
20067,C8467
20067,C8477
20068,C8468
20068,C8478
20070,C8339
20071,C8331
20072,C8332
20073,C8333
20074,C8334
20075,C8335
20076,C8336
20077,C8337
20078,C8338
20080,C8380
20080,C8389
20081,C8381
20082,C8382
20083,C8383
20084,C8384
20085,C8385
20086,C8386
20087,C8387
20088,C8388
20100,C8170
20100,C8179
20101,C8171
20102,C8172
20103,C8173
20104,C8174
20105,C8175
20106,C8176
20107,C8177
20108,C8178
20110,C8179
20111,C8171
20112,C8172
20113,C8173
20114,C8174
20115,C8175
20116,C8176
20117,C8177
20118,C8178
20120,C8179
20121,C8171
20122,C8172
20123,C8173
20124,C8174
20125,C8175
20126,C8176
20127,C8177
20128,C8178
20140,C8100
20140,C8109
20140,C8140
20140,C8149
20141,C8101
20141,C8141
20142,C8102
20142,C8142
20143,C8103
20143,C8143
20144,C8104
20144,C8144
20145,C8105
20145,C8145
20146,C8106
20146,C8146
20147,C8107
20147,C8147
20148,C8108
20148,C8148
20150,C8110
20150,C8119
20151,C8111
20152,C8112
20153,C8113
20154,C8114
20155,C8115
20156,C8116
20157,C8117
20158,C8118
20160,C8120
20160,C8129
20161,C8121
20162,C8122
20163,C8123
20164,C8124
20165,C8125
20166,C8126
20167,C8127
20168,C8128
20170,C8130
20170,C8139
20171,C8131
20172,C8132
20173,C8133
20174,C8134
20175,C8135
20176,C8136
20177,C8137
20178,C8138
20190,C8190
20190,C8199
20191,C8191
20192,C8192
20193,C8193
20194,C8194
20195,C8195
20196,C8196
20197,C8197
20198,C8198
20200,C8290
20200,C8299
20201,C8291
20202,C8292
20203,C8293
20204,C8294
20205,C8295
20206,C8296
20207,C8297
20208,C8298
20210,C8400
20210,C8409
20211,C8401
20212,C8402
20213,C8403
20214,C8404
20215,C8405
20216,C8406
20217,C8407
20218,C8408
20220,C8410
20220,C8419
20221,C8411
20222,C8412
20223,C8413
20224,C8414
20225,C8415
20226,C8416
20227,C8417
20228,C8418
20230,C96A
20231,C96A
20232,C96A
20233,C96A
20234,C96A
20235,C96A
20236,C96A
20237,C96A
20238,C96A
20240,C9140
20240,C9141
20241,C9140
20242,C9140
20243,C9140
20244,C9140
20245,C9140
20246,C9140
20247,C9140
20248,C9140
20250,C960
20251,C960
20252,C960
20253,C960
20254,C960
20255,C960
20256,C960
20257,C960
20258,C960
20260,C962
20261,C962
20262,C962
20263,C962
20264,C962
20265,C962
20266,C962
20267,C962
20268,C962
20270,C8440
20270,C8449
20271,C8441
20272,C8442
20273,C8443
20274,C8444
20275,C8445
20276,C8446
20277,C8447
20278,C8448
